name,category,a_pubchemid,smiles,weight
etidronate,2nd,"{108931,12521030,12837394,12837397,14157352,156591,15764102,15797034,15797035,16051972,16118275,17572,18006688,19422887,19629,20849332,20849337,22833437,22833455,23669003,23687324,23894,26938,28248443,3305,3793939,42608872,44237088,5053503,57430868,57484049,59366292,6335946,6451453,6453256,6455245,71361387,71435964,71774968,78759292,86617814,87311972,87483449,87486952,87948757,88626123,88654177,88654444,88790,89920807,91659012,9837875,9881331}",CC(O)(P(=O)(O)O)P(=O)(O)O,206.028244
etidronate disodium,B3,"{108931,12521030,12837394,12837397,14157352,156591,15764102,15797034,15797035,16051972,16118275,17572,18006688,19422887,19629,20849332,20849337,22833437,22833455,23669003,23687324,23894,26938,28248443,3305,3793939,42608872,44237088,5053503,57430868,57484049,59366292,6335946,6451453,6453256,6455245,71361387,71435964,71774968,78759292,86617814,87311972,87483449,87486952,87948757,88626123,88654177,88654444,88790,89920807,91659012,9837875,9881331}",CC(O)(P(=O)(O)O)P(=O)(O)O,206.028244
etizolam,2nd,{3307},CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,342.8458
etodolac,2nd,"{20141137,23665895,3308,67192338,68811717,69112534,78422649}",CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,287.35354
etofibrate,2nd,"{16206005,3017044,57515997,65777,70293047}",CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,363.79222
etomidate,2nd,"{198290,22794265,22794266,667484}",CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2.Cl,280.74998
etonogestrel,B3,"{6917715,87114984}",CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,324.45652
etoposide,D,{36462},CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,588.55658
etoricoxib,C,"{123619,17895326,53427475,53447335,56599997,56600190,56600385,56600387,66616444,66653461,66653533,66653537,71576821,71599646,71599647,76373173,85786593}",CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)C)Cl,358.8419
etravirine,B1,"{193962,24812762,66901610,66901618,86684854,87197544,87197562}",CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,435.2767
etretinate,X,"{5282375,88251109}",CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,354.4825
evening primrose oil,2nd,{6434870},CCCCC(C)(C)C(C=CC1C(CC(=O)C1CCCCC=CC(=O)OC)O)O,394.54482
everolimus,C,{6442177},CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,958.22442
evogliptin,2nd,"{25022353,25022354,25056266,25056267,25056268,25056269,25056528}",CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(CC2=CC(=C(C=C2F)F)F)N.Cl,437.88419
exametazime,2nd,{9820753},CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C,272.38702
exemestane,C,"{60198,66615143}",CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,296.40336
exenatide,C,"{16157882,16158469}",CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N6CCCC6C(=O)NC(CO)C(=O)N)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC8=CC=CC=C8)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC9=CN=CN9)N,4186.57188
ezetimibe,B3,{150311},C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,409.425246
factor ix,C,{4433882},CS(=O)(=O)NC(CC1CCC(CC1)O)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],598.7
famciclovir,B1,"{3324,69989723,70298254,9862721}",CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,321.33176
famotidine,B1,"{44511388,46196428,56652723,56652724,56947342,5702160,71774076,87207477,88452714}",C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,337.4454
fampridine,C,"{1727,3911117,444229,53436378,86295149}",C1=CN=CC=C1N,94.11454
febuxostat,2nd,"{134018,25271892,44228660,53372975,53372976,56656159,56656225,56656226,56656297,56963122,86691021,86694791}",CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,316.37484
felodipine,C,"{25007952,3333,56656277,56656399,66843198,76388721}",CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,384.25376
fenfluramine,B2,"{3337,3518606,43834422,45382129,46864224,67689178,69363008,69449181,69714215,69721792,69982791,70130725,70146073,70146787,70478661,70524163,87969244,88200658,91452}",CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,231.25735
fenofibrate,B3,"{18755777,3339,49763893,49764723,49846338,9822130}",CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,360.83134
fenoprofen,2nd,"{14010989,16051966,16219353,19838951,19905833,20848886,23331873,23624061,23666712,24871277,3017024,3342,44119558,4634922,51371414,64746,64747,66577629,66685559,67668959,69314396,69727163,70520189,71316728}",CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,242.26986
fenoterol,A,"{16037,21981128,23617605,3343,5702161,60163107,68996432,73315811,78422677}",CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O,303.35294
fentanyl,C,"{11661222,11676056,13810,18185875,20111639,21595393,22268068,22495047,22495048,22495049,23690394,3345,53341165,53341166,53341505,66623731,68613507,69004242,69013533,69262698,69379673,83932,87515465}",CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,336.47052
fenticonazole,2nd,"{23622622,51754,51755,71617180}",C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],518.41224
ferric carboxymaltose,B3,{67172434},C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)OC(=O)O)O)O,386.30598
ferucarbotran,B1,"{10080411,11286461,14833,17967061,25000034,4370436,44469407,449809,450030,6082341,6432052,71434140}",[O-2].[O-2].[O-2].[Fe+3].[Fe+3],159.6882
fesoterodine,2nd,"{23653375,36688251,45380557,49805737,53258591,53258708,67422098,68744748,6918558,71577370,71577371,71577450,73013287,9846482,9849808}",CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,411.57688
fexofenadine,B2,"{10076533,11512727,11548110,11613748,11713976,16126831,16417045,3348,45108248,45114130,46926623,51349025,57414721,63002,69304757,72549598,74685737,86614349,87259932,87489477}",CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,501.65636
fibrin,B2,{439199},CNC(=O)CNC(=O)CN,145.16
fidaxomicin,B1,"{10034073,42633157,42633158,42633891,42633892}",CCC1C=C(C(CC=CC=C(C(=O)OC(CC=C(C=C(C1OC2C(C(C(C(O2)(C)C)OC(=O)C(C)C)O)O)C)C)C(C)O)COC3C(C(C(C(O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)C,1058.03916
fimasartan,2nd,"{46929800,71465066,71465067,71465068,71465117,73776325,86310062,9870652}",CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC(=S)N(C)C)C,501.64634
finasteride,X,"{57363,69331659,78357778,87259915}",CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,372.54414
fingolimod,D,"{107969,107970,11824109,25261970,46203920,46207222,46207223,46207226,46207227,53477601,57516011,71498341,71498342,71498755,71498758,71498759,71498760,77995166}",CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl,343.93176
flecainide,B3,"{11705938,21447164,23200778,3355,3356,41022,46864232,74546980}",C1CCNC(C1)C[NH2+]C(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,415.350659
fleroxacin,B3,"{12770910,21625850,23695893,24995477,3357,40466912,88509070,88879289}",CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,369.33833
flubendazole,2nd,{35802},COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,313.283183
flucloxacillin,B1,"{21319,23620326,23620327,23667629,23706211,24197860,25195410,44250447,44250927,67035172,67479986,76969488,87246294}",CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,453.871783
fluconazole,D,"{17785855,21759548,23711722,3365,66549392,66549393,66549394,66549585,66549586,68428046,68428048,87451713,9862025}",C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,306.270786
flucytosine,B3,"{20445386,21691941,3366,66888798,68818684,68819722,68820537,68820563,68821437,68822767,68823878,70291434,70576287,7164714,87587247,87588495}",C1=NC(=O)NC(=C1F)N,129.092463
fludarabine,D,"{23619714,657237,67644507,68784743,86755284,86755285,86755286}",C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F,285.231783
fludrocortisone,C,{31378},CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C(=O)CO)O)C)O)F,380.450363
flufenamic acid,2nd,"{23678857,3371,3637398,70603585,9948924}",C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,281.22991
flumazenil,B3,"{3373,68286360,69563296}",CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,303.288363
flumetasone,A,"{16490,67913755}",CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,410.451526
flunarizine,2nd,"{25002999,28144967,44341450,44342575,5282407,5353625,5388974,57516003,6365505,941361}",C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,404.494846
flunisolide,B3,"{11954221,66587155,66590333,6918452,82153}",CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,434.497743
flunitrazepam,C,"{3380,88368413}",CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,313.283183
fluocinolone,A,{91488},CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O,412.424346
fluocinolone acetonide,2nd,"{6215,67801091,76959717}",CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,452.488206
fluocinonide,2nd,"{88448000,9642}",CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,494.524886
fluocortolone,A,"{66605376,68745730,9053}",CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1C(=O)CO)C)O)C)F,376.461663
fluorescein sodium,B2,{10608},C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)[O-])C(=O)[O-].[Na+].[Na+],376.3
fluorometholone,B3,{9878},CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,376.461663
fluorouracil,D,{3385},C1=C(C(=O)NC(=O)N1)F,130.08
fluoxetine,C,"{10109635,11281720,11824156,13013909,15940193,22013446,22235089,22239425,23119587,3386,44669843,62857,657320,67724165,67913453,69566592,69588965,69633143,70225812,71723471,77682700,78142313,88218819,88305264}",CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,309.32613
fluoxymesterone,D,{6446},CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F,336.440863
flupenthixol,C,"{10140115,45489762,51371173,51654535,5281881,5282483,53313174,87926040,87926044}",C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,434.51761
fluphenazine,C,"{21114797,23617887,23617888,28094904,3372,43834425,441211,44134722,4427352,44711849,45114238,5282479,6447578,6451517,657374,6602611,67356,71299755,71777408,87773417}",C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,437.52155
flurazepam,C,"{14434,25273208,3393,37368,60209654,70397556}",CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,387.878223
flurbiprofen,C,"{16051967,17954737,19601131,20568371,23684814,23689680,23706216,3394,53339634,66584313,67421326,67948141,68299158,68674273,68746794,68998741,86742107}",CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.260923
flutamide,1st,"{17898263,3397,46864459}",CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,276.21185
fluticasone,2nd,"{5311101,87516112}",CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F,444.50759
fluticasone furoate,B3,{9854489},CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F,538.57577
fluticasone propionate,B3,{444036},CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF,500.57085
fluvastatin,D,"{10147562,11546588,16052012,23663976,25068800,37888681,44242531,446155,66921417,68433114,68505616,69301796,69726944,71312069,75202523,75202524,75202525,75202526,75202662,75202663,75202664,75202665,75202666,75202804,9932627}",CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,411.465943
fluvoxamine,C,"{13373005,24848756,45479748,5324345,5324346,87587101,87856071,89999148,9560989}",COCCCCC(=NOCC[NH3+])C1=CC=C(C=C1)C(F)(F)F,319.34259
folic acid,A,"{13127429,14090986,21226118,23177429,23278055,3405,43833346,53461812,66710006,66814499,67601681,68294324,68294441,70170878,70171365,87198580,87198633,89486711,89599718,9891283}",C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,441.39746
folinic acid,A,"{15150,16213189,20835958,23684576,24776139,443893,45052067,54603482,57349914,6006,6335501,71587560,78759347,87257851,87716686,88405812,90190784,9958089}",C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,473.43932
follicle stimulating hormone,B3,{16132117},CC(C(C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CS)NC(=O)C(CC1C=NC=N1)NC(=O)C(CS)NC(=O)C(CCC(=O)N)N)O,1602.7
follicle-stimulating hormone,1st,{16132117},CC(C(C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CS)NC(=O)C(CC1C=NC=N1)NC(=O)C(CS)NC(=O)C(CCC(=O)N)N)O,1602.7
fomepizole,B2,{3406},CC1=CNN=C1,82.10384
fomivirsen,B2,{129651696},CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=S)([O-])OC3CC(OC3COP(=S)([O-])OC4CC(OC4COP(=S)([O-])OC5CC(OC5COP(=S)([O-])OC6CC(OC6COP(=S)([O-])OC7CC(OC7COP(=S)([O-])OC8CC(OC8COP(=O)(OC9CC(OC9COP(=S)([O-])OC1CC(OC1CO)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)[S-])N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=O)NC1=O)C)N1C=C(C(=O)NC1=O)C)N1C=C(C(=O)NC1=O)C)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],7122
fondaparinux,C,"{49852292,49852403,5282448,636380}",COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1728.081513
formoterol,B3,"{11954385,16088023,17960060,23223559,24804878,25054117,3410,443956,44463052,44463053,44463054,44463055,44463056,44463305,45110527,45479745,5282416,53396306,71296911,71435668,72773467,73719232,74441105,75034469,75114787,75288412,75288413,75288461,75288770,78122730,78422521,9912089,9919001,9935488}",CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,344.40486
fosamprenavir,B3,"{11954282,131535,131536,131537,16052024,20846146,21121448,53386305,59132282,59904988,59978689,60096525,66691449,67416477,9809333,9895497}",CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)([O-])[O-])S(=O)(=O)C3=CC=C(C=C3)N.[Ca+2],623.668922
fosaprepitant,B2,"{219090,56955910}",CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NC(=O)N(N3)P(=O)(O)O)C4=CC=C(C=C4)F,614.406564
foscarnet,B3,"{10313516,13276486,15298958,16218554,169569,18432423,19073925,21391382,21891288,21959987,22757889,22757891,23160018,23361480,23676688,23696330,3414,3415,4361452,44431458,44561,4488958,45479691,4567503,51644315,53396317,54601820,87170422,87385604,87423182,87686749,88118831,88285086,88804304,90012921,90107721}",C(=O)([O-])P(=O)([O-])[O-],122.981462
fosfomycin trometamol,B2,"{10199068,54331,87415774}",CC1C(O1)P(=O)(O)[O-].C(C(CO)(CO)[NH3+])O,259.194082
fosinopril,D,"{23667962,24868265,6708482,9873189}",CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,563.662502
fosphenytoin,2nd,"{21935086,23287533,24848272,45357609,46174075,51346591,56338,56339,58891891,60209776,66652230,67940113,9866133}",C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+],406.237521
fotemustine,D,{104799},CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,315.691022
framycetin,D,{8378},C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,614.6
frovatriptan,2nd,"{152943,152944,25272025,57414180,68656416,69460933,77992}",CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,243.30428
frusemide,C,"{11534869,20190603,22743960,23673593,23677938,3440,4739262,54583777,68155782,69885558}",C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,330.74414
fulvestrant,D,"{104741,87157946,87370437}",CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,606.770796
furosemide,C,"{11534869,20190603,22743960,23673593,23677938,3440,4739262,54583777,68155782,69885558}",C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,330.74414
fusidic acid,C,"{23672955,3000226,44123551,46174085,66992268,76957416,87355960,87637637}",CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,516.70922
fusidic acid,C,{53911549},CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,516.70922
gabapentin,B3,"{10125354,10149304,10236149,11267193,11403464,11735915,14598836,18668043,22664988,22726198,23032352,23154521,3446,44297618,46182566,5248227,60070894,6453919,66875980,67175603,67175604,68561739,68839085,68839086,68883826,6919078,69207788,69684083,69860349,69866285,69866877,69970364,72833750,86014499,9845173}",C1CCC(CC1)(CC(=O)O)CN,171.23678
gabexate,2nd,"{25717119,3447,42080,5271804,6604561,74438478}",CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,321.37152
gadobenate,B3,"{105124,18177388,56840960}",[H+].[H+].C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],667.72122
gadobenate dimeglumine,1st,"{49799998,6918204,9812036}",CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],1058.14838
gadobutrol,B3,"{12041444,70678987}",C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])C(CO)C(CO)O)CC(=O)[O-].[Gd+3],604.71014
gadodiamide,B3,"{11114694,11966234,159427,16212753,16757547,168050,17879253,23982,24838310,24838311,44144429,59235861,60073523,60148448,60714,60754,71775015,72239748,72641011,72663437,76964236,85117145,88158161}",[Gd],157.25
gadofosveset,B3,{23724913},C1CC(CCC1OP(=O)([O-])OCC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.O.[Na+].[Na+].[Na+].[Gd+3],975.87487
gadopentetate dimeglumine,B2,"{450511,55466,71306829,9854461}",CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],937.99986
gadoteridol,B3,"{11114694,11966234,159427,16212753,16757547,168050,17879253,23982,24838310,24838311,44144429,59235861,60073523,60148448,60714,60754,71775015,72239748,72641011,72663437,76964236,85117145,88158161}",[Gd],157.25
gadoversetamide,B3,"{444013,450071,6435809,90469695}",COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],661.76146
gadoxetate,B3,{56841043},[H+].[H+].CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Gd+3],681.7
galantamine,B1,"{11154839,11302442,11340128,11361089,11373056,11383332,11452427,11454430,11702557,11760356,11860544,121587,45114116,57904004,60206644,66849523,68657303,68657335,68770581,69722647,70245666,70291094,70698021,86618173,9651}",CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,287.35354
gallamine,C,{67425},CCN(CC)CCOC1=C(C(=CC=C1)OCCN(CC)CC)OCCN(CC)CC,423.6324
ganciclovir,D,"{105070,17881244,18668464,18692540,22288136,22706976,23700083,23707495,3454,45357991,46913753,56961904,6331735,67300115,70376872,70468438,70468681,70468736,73335522}",C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,255.23062
ganirelix,D,"{16130965,16130966}",CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC.CC(=O)O.CC(=O)O,1690.42294
gatifloxacin,B3,"{10183746,16040196,17956339,18509938,4872633,51351640,5282384,53232607,53232608,53232716,53232717,5379,67323612,68693946,69203075,9930448,9934196}",CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,375.394083
gefitinib,C,"{11677045,123631,19077490,19077491,19077503,19077505,19077521,44629454,52919545,52919546,52919666,52919667,52919668,52919669,52919788,52919789,66694485,70304012,71584864,71584865,71584868,75954074,77816299,9935745}",COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,446.902363
gemcitabine,D,"{11833484,20836623,23623634,44155398,44155399,44155400,44155401,44155507,44459858,44558863,51352195,51352233,51352234,51352236,60749,60750,66628376,66667777,68593898,68594446,70030546,87697854,88925758,89389702}",C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl,299.659086
gemeprost,B3,{6434870},CCCCC(C)(C)C(C=CC1C(CC(=O)C1CCCCC=CC(=O)OC)O)O,394.54482
