name,category,a_pubchemid,smiles,weight
bromhexine,0,"{11604556,20466444,21121715,21918838,23615604,2442,3731047,43833350,45114115,5702220,90471466}",CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2,376.13
finasteride,1,"{57363,69331659,78357778,87259915}",CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,372.54414
desloratadine,0,"{10278785,124087,13920598,17960968,17960969,17960970,25271782,56971125,56971127,56971129,56971359,56971360,60171480,69350468,69350575,69351022,69351131,72550903,76960496,86605580,87795523,9801598,9932266}",C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,310.82056
flunisolide,0,"{11954221,66587155,66590333,6918452,82153}",CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,434.497743
pemirolast,0,"{14853159,16052018,22764384,23257217,23679712,23710075,443866,44539305,44539306,44539308,44539309,44539404,44539591,44539594,49831107,49831208,49850481,57697,66700309,67283791,67284675,68794567,69050554,75045125,91659069,9816805}",CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3,228.21012
nilvadipine,0,"{25007951,4494,56656395,56656512,75635017,76388754,87931471,88234909}",CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,385.37066
clindamycin,0,"{16051951,20848880,21145316,446598,53302336,66980185,67100678,67127165,68839499,7081602,9805491}",CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl,424.98302
cisapride,0,"{10188503,19353903,19353904,23290571,2769,656684,67766471,74685685,77612483,87528505,87770551,9851968,9851969}",COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,465.945463
lorlatinib,1,{71731823},CC1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C,406.4
chlorambucil,1,"{18706,23675399,23691982,2708,5233031,67721993,68943656,69402528,69588279}",C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,304.21216
propacetamol,0,"{108082,25271826,67108330,68865}",CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,264.3202
zolpidem,0,"{11210909,11269711,11505377,13620391,17945957,17945960,17945961,17975604,18004025,18004026,18004027,18004028,18004030,18004031,20057100,23623242,24720996,441338,5732,57487,67265691,69305663,69305666,69503542,69707603,71472211,71775009,77342331,77380064,77629508,77674295,77677053,77735777,85060899,89736296,89736411,9801354,9802391,9821583,9822444,9866968,9869738,9891102,9949960}",CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,307.38954
dipyridamole,0,"{10166637,12296258,3108,6452173,67342739,87605027,9851743}",C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,504.6256
glucagon,0,{16132283},CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CC7=CN=CN7)N,3482.7
zoledronic acid,0,"{11256321,11312449,11493575,121586,151116,16118418,16118419,18771155,21123000,23043565,23106930,23106931,23106932,23649597,23649598,23725076,24808530,24841580,24986266,24986618,25201417,3684056,6099949,68740,70695671,72734361,87122327,87207037,87207046,87207059,87263004,87368266,87486711,87489703,9797124}",C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,272.089624
apremilast,0,{11561674},CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,460.50016
theophylline,0,"{10221451,11106837,11639547,12765429,13059330,18680317,20437230,20514558,2153,22415300,22461890,22644448,23618869,23675769,23703402,23706752,4620869,57486188,6453387,66931453,66973603,67568171,67739700,68794236,69642283,70484202,71409547,71409594,73038500,73557465,74088438,74088707,76969808,78411044,91268,93705,9816179}",CN1C2=C(C(=O)N(C1=O)C)NC=N2,180.16402
methylnaltrexone,0,"{44592056,46841651,46842062,5361917,5361918,9798735,9886786}",C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],436.33944
diacerein,0,"{19384684,23036595,26248,40466992,66799795,69294151,69303881,70092349}",CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C=C(C=C3C2=O)C(=O)O)OC(=O)C,368.29378
mercaptamine bitartrate,0,{23111531},C(CS)N.C(C(C(=O)O)O)(C(=O)O)O,227.24
benzathine penicillin,0,"{15232,25137901,9985566}",CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2,909.12364
guanfacine hydrochloride,0,"{3519,45114257,60204077,66931464,69480499,71401}",C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,246.09326
colistin,0,{5311054},CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)C(C)O,1155.4
tirilazad,0,{104903},CC1CC2C3CCC4=CC(=O)C=CC4(C3=CCC2(C1C(=O)CN5CCN(CC5)C6=NC(=NC(=C6)N7CCCC7)N8CCCC8)C)C,624.9
roflumilast,0,{449193},C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F,403.207466
fesoterodine,0,"{23653375,36688251,45380557,49805737,53258591,53258708,67422098,68744748,6918558,71577370,71577371,71577450,73013287,9846482,9849808}",CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,411.57688
prednisone,0,"{25030340,5282382,5865,66615736,66959665,67215264,69118251,87139455}",CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,358.42814
carboprost,1,"{27073358,5281075}",CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,368.50754
thymopentin,0,{451417},CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)N,679.8
unoprostone isopropyl,0,{5282175},CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)OC(C)C)O)O,424.6
teduglutide,0,{16139605},CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC5=CN=CN5)N,3752.1
levodropropizine,0,"{65859,6919197}",C1CN(CCN1CC(CO)O)C2=CC=CC=C2,236.3101
pregabalin,0,"{21881106,44313144,4715169,72609112,73122636,74084250,74930427,74962265,78079078,87743055}",CC(C)CC(CC(=O)O)CN,159.22608
ifosfamide,1,"{3690,87115650,87816320}",C1CN(P(=O)(OC1)NCCCl)CCCl,261.085962
terbinafine,0,"{11324905,1549007,1549008,17953474,25027164,45114145,50986900,5282481,86643150,86759499,87325822,87440528,87544603}",CC(C)(C)C#CC=CC[NH+](C)CC1=CC=CC2=CC=CC=C21,292.43784
quazepam,0,{4999},C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,386.794253
ibritumomab,0,{74890578},CC(CN(CC(CC1=CC=C(C=C1)NC(=O)NC)N(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,569.6
flunarizine,0,"{25002999,28144967,44341450,44342575,5282407,5353625,5388974,57516003,6365505,941361}",C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,404.494846
mitomycin,1,"{21121260,5746,86744376,87484920,87814914,88262258,88640944}",CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,334.32722
teriflunomide,1,"{54684141,54726825,54726826,71771475}",CC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O,270.20727
limaprost,1,"{40479726,6438378}",CCCCC(C)CC(C=CC1C(CC(=O)C1CCCCC=CC(=O)O)O)O,380.51824
pitavastatin,1,"{11251522,23696934,24848419,25061983,25069056,46227489,5282451,5282452,66681388,71584699,71586449,71586451,71816106,86600714,89971670,9847241,9955951}",C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.[Ca+2],880.983646
buserelin,1,"{50224,50225}",CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,1299.4762
nalfurafine,0,"{57517678,6445230,6918287}",CN(C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O)C(=O)C=CC7=COC=C7,476.56408
fenofibrate,0,"{18755777,3339,49763893,49764723,49846338,9822130}",CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,360.83134
etofibrate,0,"{16206005,3017044,57515997,65777,70293047}",CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,363.79222
sunitinib,1,"{16113195,40469377,44625486,45375852,46195384,46195528,46196434,51035962,51036744,51036745,51036746,51036955,5329102,71584953,71735489,71735649,86653606,86658825,86658826,86658827,86691059,86691060}",CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,398.473783
dicyclomine hydrochloride,0,"{17852144,18989219,22234913,23615677,3042,441344,45114082,46878358,5249209,657341,68846357,69465607,69524868,69589705,69972696,70400911,70418931,73877103}",CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,309.4867
doxycycline,1,"{54671203,54676640,54684461,54685920,54694363,54697786,54706018,54710744,54712938,54716880,54724361,54724597,54735838,54743962,54743963,54748335,56603659,57515985,66587030,66627827,67212773,67312367,67312859,67313367,67670266,67958870,71587226,73415789,86668341,86740875,88483201}",CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,444.43456
enocitabine,0,{71734},CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O,565.7849
fenoprofen,0,"{14010989,16051966,16219353,19838951,19905833,20848886,23331873,23624061,23666712,24871277,3017024,3342,44119558,4634922,51371414,64746,64747,66577629,66685559,67668959,69314396,69727163,70520189,71316728}",CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,242.26986
norethisterone,1,{6230},CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,298.4
galantamine,0,"{11154839,11302442,11340128,11361089,11373056,11383332,11452427,11454430,11702557,11760356,11860544,121587,45114116,57904004,60206644,66849523,68657303,68657335,68770581,69722647,70245666,70291094,70698021,86618173,9651}",CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,287.35354
aminolevulinic acid,0,{137},C(CC(=O)O)C(=O)CN,131.13
cannabidiol,0,{26346},CCCCCC1=CC(=C(C(=C1)O)C2C=C(CCC2C(=C)C)C)O,314.4617
amoxicillin,0,"{13290435,21116745,23623919,23663126,25137942,33613,40467057,46178668,62883,66721900,67247297,67480033,67897964,68494286,69239808,69554297,70404517,70638663,9886567}",CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,365.40416
micronomicin,0,"{171808,3037206,90659356,9963894}",CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)N)O.OS(=O)(=O)O,561.64732
tenofovir,0,"{20832632,21146529,29918994,46183475,464205,53302477,53302586,53302693,53302695,53302810,53302812,53303045,53303046,53303047,53303167,56961668,56961670,56961671,68525785,87173964}",CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O,287.212322
saponins,0,{6540709},CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,1131.3
cariprazine,1,"{11154555,25058689,25095834,25096873,25096874,67156601,73053637,73292200}",CN(C)C(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl,427.41098
cabozantinib,1,{25102847},COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,501.505663
inamrinone,0,"{23339830,3035194,3698,70591275,88781409}",C1=CN=CC=C1C2=CNC(=O)C(=C2)N,187.19796
anakinra,0,{139595263},CC(C)(C)C(=O)OCON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C=C)C(=O)O,509.6
benzydamine,0,"{12555,21223996,44666879,45114153,46912033,65464,69855559,6999105,70000400}",CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3,309.40542
ornipressin,0,"{18830,53396007}",C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN)C(=O)NCC(=O)N,1042.19162
hyoscine methobromide,0,"{49800046,49800047}",C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-],398.29146
nilotinib,1,"{16006179,16006180,16006181,16006182,16006384,16006386,16006490,16757572,44129361,44598464,50990967,51035911,56589679,56592585,56592587,56592674,56592675,644241,67323320,67997821,67998066,67998690,76369403,76370461,86688184,86688185,86688187,86688193,86688194,86688195,86688199,88546594,90214493,90214528}",CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,529.51579
azlocillin,0,"{16052032,16218970,21680715,23685176,6479523}",CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,461.49152
miconazole,0,"{21932935,21989529,23365514,23615840,4189,56967186,6333050,67859449,68523205,68553,88179788,88257389,88495749,9806497}",C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,416.12856
cefalexin,0,{27447},CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,374.4
valproic acid,0,{3121},CCCC(CCC)C(=O)O,144.21
calcifediol,0,"{5283731,6441383,88411693}",CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,400.63706
imidazole salicylate,0,"{37425,66830802}",C1=CC=C(C(=C1)C(=O)O)O.C1=CN=CN1,206.198
telmisartan,1,"{11606909,11956638,11956639,11956640,15979659,20727077,22718674,23663741,23677803,24823500,24823961,24823962,24824101,24824102,24824247,49855640,49855641,49855642,56960747,56960748,65999,66780876,66862858,66871967,68621069,68622047,68846334,68846335,68846423,68846755,68847152,74325982,87338524}",CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C,514.6169
pantoprazole,0,"{10454967,11343349,11682898,11742156,11954257,11955890,15008962,16048553,21592210,23134864,23442502,23671168,23684923,23713799,24768050,4679,53396298,56598290,67047490,67047756,67108125,67132360,67240978,67241480,67242650,68539929,68757639,68945336,69001931,69124843,69179449,69568725,69724740,69790962,71587624,71811859,74932531,77578669,9822649,9866994,9868034,9911296}",COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,383.369806
methohexitone,0,"{23616766,23690443,24834059,4659391,69317047,70515193,9034}",CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,262.30432
lesinurad,0,"{53465279,56928182,57811370,66985391,67321897,67340387}",C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O,404.28096
actinomycin d,1,{457193},CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,1255.4
belladonna,0,{265028},CN1C2CCC1CC(C2)OC(=O)C3CCC(C4=CC=CC=C34)(C5=CC=CC=C5)C(=O)OC6CC7CCC(C6)N7C,542.7
hyoscine-n-butylbromide,0,{23616699},CCCCBr.CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,440.4
alacepril,0,{71992},CC(CSC(=O)C)C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)O,406.5
mebrofenin,0,"{54158,6956334,91618133}",CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C,387.22576
sodium cromoglycate,0,"{10184937,16219066,18673486,27503,2881,2882,44377161,46878542,46908036,59057527,657312,68915233,71744406,91659001,9827834}",C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-],466.35066
lincomycin,0,"{21148443,3000540,45489770,60209196,64710,68116619,68814200,68849533,7067897,71476}",CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O.Cl,442.9983
gatifloxacin,0,"{10183746,16040196,17956339,18509938,4872633,51351640,5282384,53232607,53232608,53232716,53232717,5379,67323612,68693946,69203075,9930448,9934196}",CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,375.394083
simvastatin,1,"{11166453,20111944,23663297,53235030,53252195,54454,66624674,66692528,66697128,66766860,67640552,69175004,69775164,87259890}",CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,418.56622
paroxetine,1,"{10915512,11407639,42636351,43815,44410507,5282487,56829429,62878,6435921,6537147,66978580,68492682,68814822,69305650,6955724,69830463,69979419,70203168,70244483,70282857,70296764,86583695,86583715,86587282,86587303,86759288,87259887,9800501,9800667,9812289,9823382,9823836,9827347,9843029,9844421,9845306,9849580,9854872,9888323,9912987,9918836,9932273,9940366,9955253,9955734}",C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,329.365403
tranylcypromine,0,"{107121,11957673,20538694,20538695,3028149,3382772,44296125,517554,5530,6366856,6431812,68128020,72810754,73094395,73876592,76056990,77332898,77530264,77635723,77750416}",C1C(C1N)C2=CC=CC=C2,133.19034
fluocortolone,0,"{66605376,68745730,9053}",CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1C(=O)CO)C)O)C)F,376.461663
nystatin,0,{6433272},CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,926.0949
macrogol,0,{174},C(CO)O,62.07
phensuximide,1,{6839},CN1C(=O)CC(C1=O)C2=CC=CC=C2,189.21054
cyclizine,0,"{18523477,20723127,23282480,23616310,25058178,28079592,44147411,517299,6420019,6726,67533,68705750,71473,76967566,76967567,76967568,85833350,85833352,85833356}",CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,266.38068
benzbromarone,0,"{2333,51375283}",CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,424.08338
oxaprozin,0,"{16052017,19352773,19352775,20207516,23694685,4614,52326892,67639473,6919003,69547144,69759749,70298266,70298423,70298496,70483240,70488662,9927585}",C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,293.3166
siponimod,1,"{44599207,46700776,46700777,46836857,46837041,46837092}",CCC1=C(C=CC(=C1)C(=NOCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)C)CN4CC(C4)C(=O)O,516.59501
micafungin,0,"{23666118,477468,71816202,9812463}",CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O,1270.27444
melatonin,0,"{22004799,23297361,67709032,67855697,70011697,896}",CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,232.27834
verteporfin,0,{21872805},CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C6(C(C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C.CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C6(C(C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)O)C(=C3C)CCC(=O)OC)C=C,1437.58836
dicloxacillin,0,"{18381,18531002,23667628,23675786,60148384,6426742,66587064,69244432}",CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,470.32638
crizotinib,1,"{11626560,67175389,71576688,71815347,72199381,72547678,72547679,72547680,72547681,72547682,72551115,72551116,86306719,91654791}",CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,450.336683
tazarotene,1,"{5381,69552808,69664677}",CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,351.46194
regorafenib,1,"{11167602,24768591,66577009,76035188,87404842}",CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,482.815413
nefopam,0,"{155290,25242571,25268772,25268773,25268774,31872,44153995,4450,46842913,46842914,51371372,57516081,74440168,78423494}",CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,253.33886
exametazime,0,{9820753},CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C,272.38702
minocycline,1,"{26275995,51537604,54675783,54685925,54688735,54702882,54724352,54724372,54742883,54743964,54743965,54751657,68285100,68858974,68860448,69341877,69484541,87338200,87443466,87687291}",C[NH+](C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=O)C(=C(N)[O-])C1=O)O)[O-])O)N(C)C,456.46844
ticarcillin,0,"{23725050,24820289,25164075,36921,470375,56963203,56963204,657395,66618609,67969260,69247414,70691440,71587274,76964899,9953191}",CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,384.42734
flumetasone,0,"{16490,67913755}",CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,410.451526
atazanavir,0,"{148192,158550,22940468,24916891,25058165,70944625,73058372,86601659,87164004,87259803}",CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC,704.85548
linagliptin,0,"{10096344,24916993,46829517,46829518,46829546,46829547,46829548,46829550,46829578,46829579,46829580,46829694,46829715,46829805,46829840,46829876,46829948,46830026,71626977}",CC#CCN1C2=C(N=C1N3CCCC(C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,472.54222
phendimetrazine,1,"{11559199,120608,30487,50986664,6437591,70404153,76960510,76962624,90472922}",CC1C(OCCN1C)C2=CC=CC=C2,191.26948
mepivacaine,0,"{20399372,24848322,4062,45114128,517315,657372,66070,67453991,69534711,75988572}",CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,246.34798
bucillamine,0,"{23104688,2459,74086061}",CC(C)(C(=O)NC(CS)C(=O)O)S,223.31302
dexfenfluramine,0,"{25271664,45382128,46878569,53313522,66264,66265,69585004,76957990}",CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl,267.71829
strontium ranelate,0,"{46782942,6918182,90281902,90281906,9806615}",C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2],513.48964
tetrakis (2-methoxyisobutylisonitrile) copper(i) tetrafluoroborate,0,{92043160},[B-](F)(F)(F)F.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Cu+],603.0
methoxsalen,0,"{4114,87368273}",COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,216.18952
perfluoro-n-butane,0,"{20208818,22241760,22722322,22722325,23205451,23373601,87103856,87225181,87284138,87327315,87327733,87960318,88039502,88040071,88405332,88425637,88658432,9638}",C(C(C(F)(F)F)(F)F)(C(F)(F)F)(F)F,238.026832
